,지점,일시,풍속(m/s),풍향(deg),기온(°C),수온(°C),강수량(mm),적조발생(실측),적조발생(조건)
380,추자도,2021-09-17 8:00,11.2,8,23.7,23.2,0.5,0,0
381,추자도,2021-09-17 9:00,12.3,354,23.3,23.2,0,0,0
382,추자도,2021-09-17 10:00,11.2,348,23.7,23.1,0,0,0
383,추자도,2021-09-17 11:00,11.1,349,23.8,23.2,0.5,0,0
384,추자도,2021-09-17 12:00,10.1,340,24,23.3,0,0,0
385,추자도,2021-09-17 13:00,9.7,324,23.9,23.4,0,0,0
386,추자도,2021-09-17 14:00,10.6,331,23.1,23.4,0,0,0
387,추자도,2021-09-17 15:00,8.1,328,23.1,23.5,0,0,0
388,추자도,2021-09-17 16:00,9.3,326,23,23.6,0,0,0
389,추자도,2021-09-17 17:00,10.3,323,23,23.6,0,0,0
390,추자도,2021-09-17 18:00,10.2,332,22.8,23.5,0,0,0
391,추자도,2021-09-17 19:00,9.8,332,22.8,23.5,0,0,0
392,추자도,2021-09-17 20:00,9.3,336,23.1,23.4,0,0,0
393,추자도,2021-09-17 21:00,8.1,333,23.1,23.2,0,0,0
394,추자도,2021-09-17 22:00,6.4,340,23.2,23.2,0,0,0
395,추자도,2021-09-17 23:00,4.3,334,23.1,23.1,0,0,0
396,추자도,2021-09-18 0:00,4.5,323,23,23.5,0,0,0
397,추자도,2021-09-18 1:00,5.6,338,23.3,23.5,0,0,0
398,추자도,2021-09-18 2:00,4.9,349,23.1,23.4,0,0,0
399,추자도,2021-09-18 3:00,5.4,13,23.2,23.4,0,0,0
400,추자도,2021-09-18 4:00,3.4,22,22.8,23.2,0,0,0
401,추자도,2021-09-18 5:00,5.7,28,23.1,23.2,0,0,0
402,추자도,2021-09-18 6:00,7,65,23,23.3,0,0,0
403,추자도,2021-09-18 7:00,5.9,66,23.1,23.3,0,0,0
404,추자도,2021-09-18 8:00,5.9,86,23.2,23.3,0,0,0
405,추자도,2021-09-18 9:00,4.2,86,23.5,23.3,0,0,0
406,추자도,2021-09-18 10:00,4.1,46,23.5,23.3,0,0,0
407,추자도,2021-09-18 11:00,4.2,32,23.6,23.4,0,0,0
408,추자도,2021-09-18 12:00,4,37,23.5,23.4,0,0,0
409,추자도,2021-09-18 13:00,3,47,23.5,23.6,0,0,0
410,추자도,2021-09-18 14:00,3.7,51,23.7,23.9,0,0,0
411,추자도,2021-09-18 15:00,3.2,56,23.9,23.8,0,0,0
412,추자도,2021-09-18 16:00,3.6,79,24.1,23.8,0,0,0
413,추자도,2021-09-18 17:00,3.8,75,24,23.9,0,0,0
414,추자도,2021-09-18 18:00,4.6,92,24,24,0,0,0
415,추자도,2021-09-18 19:00,4.2,74,23.7,23.8,0,0,0
416,추자도,2021-09-18 20:00,3.9,83,23.6,23.8,0,0,0
417,추자도,2021-09-18 21:00,3.7,73,23.5,23.7,0,0,0
418,추자도,2021-09-18 22:00,3.2,70,23.5,23.5,0,0,0
419,추자도,2021-09-18 23:00,3.5,105,23.9,23.4,0,0,0
420,추자도,2021-09-19 0:00,6.4,93,23.9,23.2,0,0,0
421,추자도,2021-09-19 1:00,6.4,97,23.8,23.2,0,0,0
422,추자도,2021-09-19 2:00,6.6,94,23.7,23.1,0,0,0
423,추자도,2021-09-19 3:00,6.2,95,23.7,23.2,0,0,0
424,추자도,2021-09-19 4:00,7.4,98,23.6,23.2,0,0,0
425,추자도,2021-09-19 5:00,7.3,102,23.5,23.2,0,0,0
426,추자도,2021-09-19 6:00,7.5,99,23.6,23.3,0,0,0
427,추자도,2021-09-19 7:00,7,94,23.5,23.3,0,0,0
428,추자도,2021-09-19 8:00,7,93,23.4,23.2,0,0,0
429,추자도,2021-09-19 9:00,7.3,99,23.5,23.2,0,0,0
430,추자도,2021-09-19 10:00,7.7,99,23.6,23.2,0,0,0
431,추자도,2021-09-19 11:00,7.4,94,23.4,23.3,0,0,0
432,추자도,2021-09-19 12:00,6.5,93,23.5,23.3,0,0,0
433,추자도,2021-09-19 13:00,7.2,97,23.6,23.3,0,0,0
434,추자도,2021-09-19 14:00,7.8,96,23.5,23.3,0,0,0
435,추자도,2021-09-19 15:00,8.1,96,23.6,23.4,0,0,0
436,추자도,2021-09-19 16:00,8,97,23.7,23.5,0,0,0
437,추자도,2021-09-19 17:00,7.3,99,23.6,23.5,0,0,0
438,추자도,2021-09-19 18:00,6.8,104,23.8,23.5,0,0,0
439,추자도,2021-09-19 19:00,6.7,103,23.8,23.5,0,0,0
440,추자도,2021-09-19 20:00,7.3,106,23.8,23.4,0,0,0
441,추자도,2021-09-19 21:00,6.2,108,24,23.5,0,0,0
442,추자도,2021-09-19 22:00,5.8,111,24.1,23.5,0,0,0
443,추자도,2021-09-19 23:00,5.7,116,24,23.4,0,0,0
444,추자도,2021-09-20 0:00,7.2,107,23.9,23.3,0,0,0
445,추자도,2021-09-20 1:00,7.5,107,23.9,23.3,0,0,0
446,추자도,2021-09-20 2:00,7.8,109,24.1,23.2,0,0,0
447,추자도,2021-09-20 3:00,8,107,24,23.2,0,0,0
448,추자도,2021-09-20 4:00,8.3,97,23.8,23.3,0,0,0
449,추자도,2021-09-20 5:00,8.5,101,23.4,23.4,0,0,0
450,추자도,2021-09-20 6:00,8,94,23.4,23.4,0,0,0
451,추자도,2021-09-20 7:00,7.6,100,23.6,23.4,0,0,0
452,추자도,2021-09-20 8:00,8.6,96,23.7,23.4,0,0,0
453,추자도,2021-09-20 9:00,8.5,95,23.9,23.4,0,0,0
454,추자도,2021-09-20 10:00,9,97,24,23.4,0,0,0
455,추자도,2021-09-20 11:00,7.1,104,24.1,23.5,0,0,0
456,추자도,2021-09-20 12:00,7.2,100,24.3,23.7,0,0,0
457,추자도,2021-09-20 13:00,6.6,102,24.4,23.7,0,0,0
458,추자도,2021-09-20 14:00,7.4,101,24.5,23.7,0,0,0
459,추자도,2021-09-20 15:00,6.1,99,24.7,23.8,0,0,0
460,추자도,2021-09-20 16:00,3.9,117,25.1,23.9,0,0,0
461,추자도,2021-09-20 17:00,2.2,148,25.1,23.9,0,0,0
462,추자도,2021-09-20 18:00,2.8,196,25.1,23.9,0,0,1
463,추자도,2021-09-20 19:00,6.9,185,25,23.8,0,0,0
464,추자도,2021-09-20 20:00,7.4,197,24.8,23.6,0,0,0
465,추자도,2021-09-20 21:00,6.3,167,24.5,23.6,0,0,0
466,추자도,2021-09-20 22:00,8.2,174,24.9,23.6,0,0,0
467,추자도,2021-09-20 23:00,9.3,173,25,23.6,0,0,0
468,추자도,2021-09-21 0:00,8.6,177,25,23.6,0,0,0
469,추자도,2021-09-21 1:00,8,171,25,23.6,0,0,0
470,추자도,2021-09-21 2:00,9.1,180,24.9,23.7,0,0,0
471,추자도,2021-09-21 3:00,10.8,182,24.8,23.6,0,0,0
472,추자도,2021-09-21 4:00,10,189,24.8,23.5,0,0,0
473,추자도,2021-09-21 5:00,7.2,295,22.8,23.5,3,0,0
474,추자도,2021-09-21 6:00,8.1,275,22.5,23.5,0,0,0
475,추자도,2021-09-21 7:00,2.9,262,22.3,23.5,1,0,0
476,추자도,2021-09-21 8:00,3.6,279,22.2,23.4,4,0,0
477,추자도,2021-09-21 9:00,1.9,267,22.3,23.4,0.5,0,0
478,추자도,2021-09-21 10:00,2.6,221,22.5,23.4,0,0,0
479,추자도,2021-09-21 11:00,4,228,23,23.5,0,0,0
480,추자도,2021-09-21 12:00,4.2,235,23.3,23.5,0,0,0
481,추자도,2021-09-21 13:00,4.2,225,23.8,23.6,0,0,0
482,추자도,2021-09-21 14:00,5.6,258,24.1,23.6,0,0,0
483,추자도,2021-09-21 15:00,5.4,267,24.2,23.9,0,0,0
484,추자도,2021-09-21 16:00,4.5,265,24.2,24,0,0,0
485,추자도,2021-09-21 17:00,4.4,255,24.2,23.8,0,0,0
486,추자도,2021-09-21 18:00,3.8,245,24.2,24.2,0,0,0
487,추자도,2021-09-21 19:00,4.1,239,24.2,24.6,0,0,0
488,추자도,2021-09-21 20:00,4.5,237,24.2,24.6,0,0,0
489,추자도,2021-09-21 21:00,5,234,,24.7,0,0,0
490,추자도,2021-09-22 3:00,6.7,214,24.2,24.7,0,0,0
491,추자도,2021-09-22 4:00,6.6,215,23.9,24.5,0,0,0
492,추자도,2021-09-22 5:00,6.1,221,23.9,23.6,0,0,0
493,추자도,2021-09-22 6:00,6.2,220,24,23.5,0,0,0
494,추자도,2021-09-22 7:00,5.8,229,24.4,23.5,0,0,0
495,추자도,2021-09-22 8:00,6.8,240,25,23.5,0,0,0
496,추자도,2021-09-22 9:00,6.4,243,24.9,23.5,0,0,0
497,추자도,2021-09-22 10:00,5.7,243,24.9,23.6,0,0,0
498,추자도,2021-09-22 11:00,5.3,253,25,23.7,0,0,0
499,추자도,2021-09-22 12:00,4.6,252,25,23.8,0,0,1
500,추자도,2021-09-22 13:00,4.4,239,24.9,23.9,0,0,1
501,추자도,2021-09-22 14:00,4.5,231,25,24,0,0,1
502,추자도,2021-09-22 15:00,4.3,221,25,23.7,0,0,1
503,추자도,2021-09-22 16:00,5.3,229,25.4,24.1,0,0,0
504,추자도,2021-09-22 17:00,6.2,244,25.5,23.9,0,0,0
505,추자도,2021-09-22 18:00,5.3,258,25.3,24,0,0,0
506,추자도,2021-09-22 19:00,4.9,255,24.9,24,0,0,0
507,추자도,2021-09-22 20:00,4,256,24.8,23.9,0,0,1
508,추자도,2021-09-22 21:00,4,265,24.9,23.9,0,0,1
509,추자도,2021-09-22 22:00,4.1,261,24.8,23.8,0,0,1
510,추자도,2021-09-23 0:00,1.1,293,24.5,24.2,0,0,0
511,추자도,2021-09-23 1:00,1.4,310,24.2,24.3,0,0,0
512,추자도,2021-09-23 2:00,2.5,332,24.3,24.3,0,0,0
513,추자도,2021-09-23 3:00,4.2,12,23.7,24.4,0,0,0
514,추자도,2021-09-23 4:00,3.4,25,23.8,24.4,0,0,0
515,추자도,2021-09-23 5:00,3.9,10,23.8,24.3,0,0,0
516,추자도,2021-09-23 6:00,4.5,7,23.5,23.8,0,0,0
517,추자도,2021-09-23 7:00,5.7,11,23.7,23.8,0,0,0
518,추자도,2021-09-23 8:00,5.6,14,23.5,25,0,0,0
519,추자도,2021-09-23 9:00,5.2,24,23.6,25.4,0,0,0
520,추자도,2021-09-23 10:00,5,31,23.4,25.4,0,0,0
521,추자도,2021-09-23 11:00,4,20,23.4,25.3,0,0,0
522,추자도,2021-09-23 12:00,2.5,16,23.4,24.9,0,0,0
523,추자도,2021-09-23 13:00,2,14,23.4,24.2,0,0,0
524,추자도,2021-09-23 14:00,1.4,339,23.7,24.6,0,0,0
525,추자도,2021-09-23 15:00,2.6,334,24,24.8,0,0,0
526,추자도,2021-09-23 16:00,4.1,337,23.7,24.8,0,0,0
527,추자도,2021-09-23 17:00,5,335,23.5,24.6,0,0,0
528,추자도,2021-09-23 18:00,5.4,345,23.5,24.2,0,0,0
529,추자도,2021-09-23 19:00,5.5,357,23.6,25.4,0,0,0
530,추자도,2021-09-23 20:00,5.6,12,23.8,25.7,0,0,0
531,추자도,2021-09-23 21:00,6.9,11,23.7,25.7,0,0,0
532,추자도,2021-09-23 22:00,7,11,23.3,25.7,0,0,0
533,추자도,2021-09-23 23:00,6.8,19,23.3,25.7,0,0,0
534,추자도,2021-09-24 0:00,7.6,18,23.1,25.7,0,0,0
535,추자도,2021-09-24 1:00,7.5,21,23.1,25.4,0,0,0
536,추자도,2021-09-24 2:00,7.8,27,22.8,24.5,0,0,0
537,추자도,2021-09-24 3:00,8.2,31,22.7,24.1,0,0,0
538,추자도,2021-09-24 4:00,6,45,22.5,24.1,0,0,0
539,추자도,2021-09-24 5:00,5.1,38,22.5,24.2,0,0,0
540,추자도,2021-09-24 6:00,5.2,41,22.7,25.2,0,0,0
541,추자도,2021-09-24 7:00,4.3,62,22.9,25.4,0,0,0
542,추자도,2021-09-24 8:00,3.6,50,22.7,25.5,0,0,0
543,추자도,2021-09-24 9:00,4.4,41,23,25.6,0,0,0
544,추자도,2021-09-24 10:00,5.1,42,22.8,25.5,0,0,0
545,추자도,2021-09-24 11:00,5.1,37,23,25.6,0,0,0
546,추자도,2021-09-24 12:00,4.6,44,23.1,25.6,0,0,0
547,추자도,2021-09-24 13:00,4.6,34,23.3,25.7,0,0,0
548,추자도,2021-09-24 14:00,4.9,42,23.3,25.7,0,0,0
549,추자도,2021-09-24 15:00,6.3,62,23.3,25.6,0,0,0
550,추자도,2021-09-24 16:00,7.3,84,23.8,25.5,0,0,0
551,추자도,2021-09-24 17:00,7.6,93,23.9,25.5,0,0,0
552,추자도,2021-09-24 18:00,7.4,97,24.3,25.6,0,0,0
553,추자도,2021-09-24 19:00,7.6,95,24.1,25.6,0,0,0
554,추자도,2021-09-24 20:00,7.9,95,24,25.3,0,0,0
555,추자도,2021-09-24 21:00,8,93,23.9,24.9,0,0,0
556,추자도,2021-09-24 22:00,9.2,92,23.8,24.7,0,0,0
557,추자도,2021-09-24 23:00,8.3,86,23.6,24.6,0,0,0
558,추자도,2021-09-25 0:00,10,92,23.5,24.7,0,0,0
559,추자도,2021-09-25 1:00,11.2,94,23.6,24.7,0,0,0
560,추자도,2021-09-25 2:00,11.1,93,23.5,25.2,0,0,0
561,추자도,2021-09-25 3:00,9.8,87,23.3,25.5,0,0,0
562,추자도,2021-09-25 4:00,9.7,90,23.3,25.5,0,0,0
563,추자도,2021-09-25 5:00,9.7,79,23.2,25.5,0,0,0
564,추자도,2021-09-25 6:00,9.4,74,23.1,24.9,0,0,0
565,추자도,2021-09-25 7:00,9.4,74,23,23.8,0,0,0
566,추자도,2021-09-25 8:00,9.3,67,22.9,23.6,0,0,0
567,추자도,2021-09-25 9:00,8.5,62,22.9,23.7,0,0,0
568,추자도,2021-09-25 10:00,9.4,67,23,23.8,0,0,0
569,추자도,2021-09-25 11:00,9.8,68,23.1,23.9,0,0,0
570,추자도,2021-09-25 12:00,9.8,73,23.4,23.8,0,0,0
571,추자도,2021-09-25 13:00,10.4,77,23.5,23.7,0,0,0
572,추자도,2021-09-25 14:00,9.4,81,23.7,23.8,0,0,0
573,추자도,2021-09-25 15:00,10.3,79,23.8,25.1,0,0,0
574,추자도,2021-09-25 16:00,10.1,82,23.9,25.3,0,0,0
575,추자도,2021-09-25 17:00,10.4,82,24.1,25.1,0,0,0
576,추자도,2021-09-25 18:00,10.1,88,24,24.6,0,0,0
577,추자도,2021-09-25 19:00,9.9,92,24,23.7,0,0,0
578,추자도,2021-09-25 20:00,9.7,90,24,23.8,0,0,0
579,추자도,2021-09-25 21:00,10,92,23.9,23.9,0,0,0
580,추자도,2021-09-25 22:00,10.1,91,23.8,24,0,0,0
581,추자도,2021-09-25 23:00,11.2,89,23.7,24,0,0,0
582,추자도,2021-09-26 0:00,11.1,90,23.9,23.9,0,0,0
583,추자도,2021-09-26 1:00,10.6,90,23.7,23.9,0,0,0
584,추자도,2021-09-26 2:00,10.3,93,23.6,23.9,0,0,0
585,추자도,2021-09-26 3:00,11.3,89,23.3,23.9,0,0,0
586,추자도,2021-09-26 4:00,11.6,91,23.1,23.9,0,0,0
587,추자도,2021-09-26 5:00,10.8,91,23,23.8,0,0,0
588,추자도,2021-09-26 6:00,10.8,91,23,23.8,0,0,0
589,추자도,2021-09-26 7:00,10.2,88,23.2,23.7,0,0,0
590,추자도,2021-09-26 8:00,9.9,89,23.1,23.7,0,0,0
591,추자도,2021-09-26 9:00,10.1,88,23.2,23.7,0,0,0
592,추자도,2021-09-26 10:00,10.7,88,23.3,23.6,0,0,0
593,추자도,2021-09-26 11:00,10.9,88,23.4,23.6,0,0,0
594,추자도,2021-09-26 12:00,10.3,87,23.3,23.6,0,0,0
595,추자도,2021-09-26 13:00,10.9,88,23.3,23.6,0,0,0
596,추자도,2021-09-26 14:00,11,88,23.2,23.6,0,0,0
597,추자도,2021-09-26 15:00,11.5,93,23.4,23.8,0,0,0
598,추자도,2021-09-26 16:00,10.8,95,23.7,24,0,0,0
599,추자도,2021-09-26 17:00,10.8,96,23.6,23.9,0,0,0
600,추자도,2021-09-26 18:00,10,97,23.8,23.9,0,0,0
601,추자도,2021-09-26 19:00,10.4,96,23.5,23.8,0,0,0
602,추자도,2021-09-26 20:00,9.3,95,23.6,23.8,0,0,0
603,추자도,2021-09-26 21:00,9.2,97,23.4,23.9,0,0,0
604,추자도,2021-09-26 22:00,9.9,97,23.6,24,0,0,0
605,추자도,2021-09-26 23:00,9.9,100,23.5,24,0,0,0
606,추자도,2021-09-27 0:00,9.7,103,23.5,24,0,0,0
607,추자도,2021-09-27 1:00,9.6,95,23.1,24,0,0,0
608,추자도,2021-09-27 2:00,8.1,96,23,24,0,0,0
609,추자도,2021-09-27 3:00,8.4,91,22.8,24,0,0,0
610,추자도,2021-09-27 4:00,7.9,87,22.8,23.9,0,0,0
611,추자도,2021-09-27 5:00,7.7,90,22.8,24,0,0,0
612,추자도,2021-09-27 6:00,6.7,88,22.5,24.1,0,0,0
613,추자도,2021-09-27 7:00,6.7,86,22.6,24.2,0,0,0
614,추자도,2021-09-27 8:00,6.9,89,22.7,24.4,0,0,0
615,추자도,2021-09-27 9:00,6.9,94,22.8,24.1,0,0,0
616,추자도,2021-09-27 10:00,7.2,98,22.9,24.3,0,0,0
617,추자도,2021-09-27 11:00,7.4,90,23.2,24.4,0,0,0
618,추자도,2021-09-27 12:00,8.8,91,23.1,24.4,0,0,0
619,추자도,2021-09-27 13:00,8.9,89,23.3,24.5,0,0,0
620,추자도,2021-09-27 14:00,8.1,89,23.3,24.5,0,0,0
621,추자도,2021-09-27 15:00,7.9,93,23.2,24.3,0,0,0
622,추자도,2021-09-27 16:00,9.4,95,23.2,24.2,0,0,0
623,추자도,2021-09-27 17:00,7,91,23.5,24.2,0,0,0
624,추자도,2021-09-27 18:00,8.8,102,23.7,24.2,0,0,0
625,추자도,2021-09-27 19:00,9.4,104,23.6,24.1,0,0,0
626,추자도,2021-09-27 20:00,9.1,104,23.6,24.1,0,0,0
627,추자도,2021-09-27 21:00,9,106,23.6,24.1,0,0,0
628,추자도,2021-09-27 22:00,8.5,105,23.5,24,0,0,0
629,추자도,2021-09-27 23:00,8,103,23.7,23.9,0,0,0
630,추자도,2021-09-28 0:00,8.6,106,23.8,23.9,0,0,0
631,추자도,2021-09-28 1:00,8.5,100,23.7,23.9,0,0,0
632,추자도,2021-09-28 2:00,7.9,99,23.5,23.9,0,0,0
633,추자도,2021-09-28 3:00,8.8,100,23.4,23.9,0,0,0
634,추자도,2021-09-28 4:00,8.7,96,23.4,23.9,0,0,0
635,추자도,2021-09-28 5:00,9.3,91,23.6,23.9,0,0,0
636,추자도,2021-09-28 6:00,8.7,90,23.5,23.8,0,0,0
637,추자도,2021-09-28 7:00,9.7,93,23.3,23.7,0,0,0
638,추자도,2021-09-28 8:00,9.2,95,23,23.7,0,0,0
639,추자도,2021-09-28 9:00,10.1,96,23,23.7,0,0,0
640,추자도,2021-09-28 10:00,8.2,101,23.1,23.7,0,0,0
641,추자도,2021-09-28 11:00,7.9,101,23.1,23.7,0,0,0
642,추자도,2021-09-28 12:00,7.3,93,23.2,23.7,0,0,0
643,추자도,2021-09-28 13:00,6.8,88,23.3,23.7,0,0,0
644,추자도,2021-09-28 14:00,7.7,91,23.4,23.8,0,0,0
645,추자도,2021-09-28 15:00,7.9,90,23.3,23.8,0,0,0
646,추자도,2021-09-28 16:00,7.2,99,23.4,23.7,0,0,0
647,추자도,2021-09-28 17:00,7.7,99,23.5,23.7,0,0,0
648,추자도,2021-09-28 19:00,6.5,98,23.8,23.8,0,0,0
649,추자도,2021-09-28 20:00,5.6,93,23.8,23.8,0,0,0
650,추자도,2021-09-28 21:00,5.3,96,23.9,23.8,0,0,0
651,추자도,2021-09-28 22:00,5.7,110,23.8,23.7,0,0,0
652,추자도,2021-09-28 23:00,4.1,99,23.8,23.8,0,0,0
653,추자도,2021-09-29 0:00,2.1,114,23.8,23.9,0,0,0
654,추자도,2021-09-29 1:00,1.7,119,23.9,23.9,0,0,0
655,추자도,2021-09-29 2:00,1.5,150,24,23.9,0,0,0
656,추자도,2021-09-29 3:00,4.7,191,24.6,24,0,0,0
657,추자도,2021-09-29 4:00,4.1,178,24.3,24,0,0,0
658,추자도,2021-09-29 5:00,4.2,183,24.4,24,0,0,0
659,추자도,2021-09-29 6:00,3.3,183,24.3,24,0,0,0
660,추자도,2021-09-29 8:00,3.5,190,24.6,24.1,0,0,1
661,추자도,2021-09-29 9:00,3.2,172,24.7,24.1,0,0,0
662,추자도,2021-09-29 10:00,1.7,170,24.8,24.1,0,0,0
663,추자도,2021-09-29 11:00,1.5,167,24.8,24.3,0,0,0
664,추자도,2021-09-29 12:00,4,196,25.6,24.5,0,0,1
665,추자도,2021-09-29 13:00,5,211,25.6,24.5,0,0,0
666,추자도,2021-09-29 14:00,6.2,205,25.6,24.4,0,0,0
667,추자도,2021-09-29 15:00,6.1,213,25.5,24.3,0,0,0
668,추자도,2021-09-29 16:00,5.5,218,25.4,24.5,0,0,0
669,추자도,2021-09-29 17:00,5.2,281,24.7,24.5,25.5,0,0
670,추자도,2021-09-29 18:00,1.4,11,23.5,24.3,8,0,0
671,추자도,2021-09-29 19:00,5.1,49,23.6,24.4,0,0,0
672,추자도,2021-09-29 20:00,2.9,89,24,24.4,0,0,0
673,추자도,2021-09-29 21:00,1.8,41,23.7,24.3,0.5,0,0
674,추자도,2021-09-29 22:00,3.1,27,23.4,24.3,3,0,0
675,추자도,2021-09-29 23:00,3.1,60,23.2,24.3,1.5,0,0
676,추자도,2021-09-30 0:00,4.4,100,22.8,24.4,1.5,0,0
677,추자도,2021-09-30 1:00,6.3,10,22.3,24.4,12.5,0,0
678,추자도,2021-09-30 2:00,5.4,35,22,24.3,7.5,0,0
679,추자도,2021-09-30 3:00,5,52,22.1,24.3,1,0,0
680,추자도,2021-09-30 4:00,4.8,37,22.3,24.2,11.5,0,0
681,추자도,2021-09-30 5:00,5.3,2,22.7,24.2,0.5,0,0
682,추자도,2021-09-30 6:00,8.4,357,22.7,24.2,0,0,0
683,추자도,2021-09-30 7:00,7.7,12,22.7,24.2,0,0,0
684,추자도,2021-09-30 8:00,7.5,5,22.7,24.1,0,0,0
685,추자도,2021-09-30 9:00,8.4,4,22.6,24.1,0,0,0
686,추자도,2021-09-30 10:00,6.9,5,22.5,24.1,0,0,0
687,추자도,2021-09-30 11:00,6.6,21,22.2,24.1,0,0,0
688,추자도,2021-09-30 12:00,7.2,12,22.5,24.1,0,0,0
689,추자도,2021-09-30 13:00,7.4,19,22.8,24.1,0,0,0
690,추자도,2021-09-30 14:00,6.4,27,23.2,24.2,0,0,0
691,추자도,2021-09-30 15:00,5.7,27,23.7,24.2,0,0,0
692,추자도,2021-09-30 16:00,5.1,32,24.4,24.2,0,0,0
693,추자도,2021-09-30 17:00,5,358,23.8,24.2,0,0,0
694,추자도,2021-09-30 18:00,5.9,358,23.6,24.1,0,0,0
695,추자도,2021-09-30 19:00,6.3,11,23.8,24.1,0,0,0
696,추자도,2021-09-30 20:00,5.1,33,23.9,24.1,0,0,0
697,추자도,2021-09-30 21:00,2.6,61,23.5,24.1,0,0,0
698,추자도,2021-09-30 22:00,3,24,23.5,24,0,0,0
699,추자도,2021-09-30 23:00,2.7,24,23.5,24,0,0,0
700,추자도,2021-10-01 0:00,4.6,8,23.2,24,0,0,0
701,추자도,2021-10-01 1:00,3.2,18,23.2,24,0,0,0
702,추자도,2021-10-01 2:00,3.6,0,23.1,23.9,0,0,0
703,추자도,2021-10-01 3:00,2.9,15,22.8,23.9,0,0,0
704,추자도,2021-10-01 4:00,2.6,354,22.6,23.8,0,0,0
705,추자도,2021-10-01 5:00,3.9,339,22.7,23.8,0,0,0
706,추자도,2021-10-01 6:00,5.9,340,22.7,23.8,0,0,0
707,추자도,2021-10-01 7:00,5.5,0,22.6,23.7,0,0,0
708,추자도,2021-10-01 8:00,5.9,355,22.6,23.8,0,0,0
709,추자도,2021-10-01 9:00,5.2,352,22.6,23.9,0,0,0
710,추자도,2021-10-01 10:00,6.2,351,22.6,24,0,0,0
711,추자도,2021-10-01 11:00,6.3,0,22.7,24.1,0,0,0
712,추자도,2021-10-01 12:00,5.2,356,22.9,24.2,0,0,0
713,추자도,2021-10-01 13:00,2.8,349,23,24.3,0,0,0
714,추자도,2021-10-01 14:00,1.4,344,23.3,24.5,0,0,0
715,추자도,2021-10-01 15:00,2.3,334,23.5,24.6,0,0,0
716,추자도,2021-10-01 16:00,3.2,327,23.6,24.4,0,0,0
717,추자도,2021-10-01 17:00,3.4,310,23.5,24.4,0,0,0
718,추자도,2021-10-01 18:00,4,314,23.5,24.2,0,0,0
719,추자도,2021-10-01 19:00,5.1,336,23.2,24.2,0,0,0
720,추자도,2021-10-01 20:00,4.7,338,22.9,24,0,0,0
721,추자도,2021-10-01 21:00,4.1,348,23.2,23.9,0,0,0
722,추자도,2021-10-01 22:00,4.7,336,23.2,23.9,0,0,0
723,추자도,2021-10-01 23:00,6.1,352,23.2,23.9,0,0,0
724,추자도,2021-10-02 0:00,6.1,354,23.1,23.8,0,0,0
725,추자도,2021-10-02 1:00,6.5,349,23.1,23.8,0,0,0
726,추자도,2021-10-02 2:00,4.2,347,23,23.9,0,0,0
727,추자도,2021-10-02 3:00,3.4,345,23.2,24,0,0,0
728,추자도,2021-10-02 4:00,4.2,325,23.4,24.1,0,0,0
729,추자도,2021-10-02 5:00,4,335,23.5,24.2,0,0,0
730,추자도,2021-10-02 6:00,4,358,23.7,24.2,0,0,0
731,추자도,2021-10-02 7:00,4.1,355,23.5,24.2,0,0,0
732,추자도,2021-10-02 8:00,2.1,16,23.4,24.2,0,0,0
733,추자도,2021-10-02 9:00,3,24,23.6,24.2,0,0,0
734,추자도,2021-10-02 10:00,3.1,30,23.6,24.3,0,0,0
735,추자도,2021-10-02 11:00,1.5,55,23.8,24.5,0,0,0
736,추자도,2021-10-02 12:00,0.6,52,24,24.7,0,0,0
737,추자도,2021-10-02 13:00,0.2,9,24.4,25.3,0,0,0
738,추자도,2021-10-02 14:00,0.1,62,24.7,25.8,0,0,0
739,추자도,2021-10-02 15:00,0.5,202,24.9,26,0,0,0
740,추자도,2021-10-02 16:00,1.7,206,24.4,26.5,0,0,0
741,추자도,2021-10-02 17:00,2.3,236,24.5,26.3,0,0,0
742,추자도,2021-10-02 18:00,3.6,241,24.4,25.4,0,0,0
743,추자도,2021-10-02 19:00,3.4,260,24.5,25.1,0,0,0
744,추자도,2021-10-02 20:00,2.4,260,24.4,25,0,0,0
745,추자도,2021-10-02 21:00,2.3,236,24.2,24.6,0,0,0
746,추자도,2021-10-02 22:00,1.4,208,24,24.4,0,0,0
747,추자도,2021-10-02 23:00,1,167,23.7,24.3,0,0,0
748,추자도,2021-10-03 0:00,0.8,104,23.6,24.1,0,0,0
749,추자도,2021-10-03 1:00,2.2,126,23.6,24.1,0,0,0
750,추자도,2021-10-03 2:00,3,122,23.5,24.1,0,0,0
751,추자도,2021-10-03 3:00,3.3,144,23.2,24.2,0,0,0
752,추자도,2021-10-03 4:00,3.8,126,23,24.5,0,0,0
753,추자도,2021-10-03 5:00,5.2,124,23,24.5,0,0,0
754,추자도,2021-10-03 6:00,5.8,114,23.1,24.5,0,0,0
755,추자도,2021-10-03 7:00,6.1,109,23.5,24.4,0,0,0
756,추자도,2021-10-03 8:00,7.4,106,23.7,24.3,0,0,0
757,추자도,2021-10-03 9:00,7.5,103,23.9,24.2,0,0,0
758,추자도,2021-10-03 10:00,6.5,108,24.5,24.2,0,0,0
759,추자도,2021-10-03 11:00,4.1,110,24.6,24.1,0,0,0
760,추자도,2021-10-03 12:00,1.4,84,24.9,24.3,0,0,0
761,추자도,2021-10-03 13:00,2.5,69,25,24.5,0,0,0
